,spoc,riemann,n_components,fold_idx
0,0.04293547287175026,0.3601697001425198,54,0
1,0.29595285305292796,0.4639309123054215,54,1
2,0.25200763789332903,0.3482181873783289,54,2
3,0.22792851264137015,0.4639309123054215,54,3
4,0.29595285305292796,0.5948804019093841,54,4
5,0.1380994996380469,0.687387436628949,54,5
6,0.09467471131085115,0.687387436628949,54,6
7,0.09467471131085115,0.43854493626534796,54,7
8,0.33624774187796236,0.33453643180893444,54,8
9,0.1380994996380469,0.5243092148948871,54,9
0,0.34147163116718293,0.4167193628774952,55,0
1,0.3233621684064609,0.4293002264111374,55,1
2,0.1991771031324724,0.44209822945636146,55,2
3,0.056546272467163816,0.36374278583475106,55,3
4,0.32977094340718016,0.5322468268121336,55,4
5,0.1487682635621681,0.3820009521004182,55,5
6,0.23813423095510566,0.3059386710364175,55,6
7,0.06418809560367567,0.48637051403566567,55,7
8,0.20459254156671736,0.45803786784391287,55,8
9,0.24674765518685338,0.42100881300424176,55,9
0,0.37618719726497496,0.48977117480006593,56,0
1,0.25366140934183823,0.6735728731468955,56,1
2,0.10815965804680461,0.45023970235675614,56,2
3,0.27389942474568785,0.4742353856196304,56,3
4,0.25366140934183823,0.5826804375609849,56,4
5,-0.13003057526851491,0.6735728731468955,56,5
6,0.2652678908972218,0.46605400067346936,56,6
7,0.37941243400908553,0.3543671181113506,56,7
8,0.2291768027466169,0.3172101379623452,56,8
9,0.23119685632790454,0.45023970235675614,56,9
0,0.19680805561269576,0.4139520764006802,57,0
1,0.3261787008410699,0.46037925661073364,57,1
2,0.3801970089136789,0.5028525957038366,57,2
3,0.2064507548728175,0.6153665066342036,57,3
4,0.1813131260806693,0.36288249032958164,57,4
5,0.3004004633343419,0.5146155719813654,57,5
6,0.23015545367003787,0.4139520764006802,57,6
7,0.2987490434229354,0.3933151550177574,57,7
8,0.1926978198113659,0.3933151550177574,57,8
9,0.250799064239395,0.46037925661073364,57,9
0,0.21694565780468789,0.41799974738433,58,0
1,0.24071333788921412,0.41006070008650375,58,1
2,0.2202041310982188,0.40706288617647146,58,2
3,0.20385425029707793,0.3980390341989589,58,3
4,0.2202041310982188,0.3975287686838983,58,4
5,0.3626653822337237,0.6309685715700041,58,5
6,0.21963128820414413,0.3975287686838983,58,6
