,spoc,riemann,n_components,fold_idx
7,9.907257363149517,8.862236672780925,25,7
8,8.713602743277297,8.305721394046802,25,8
9,10.654539297022051,9.98528359039515,25,9
0,8.962974070247887,9.918708195912286,26,0
1,10.212178533440923,8.699273727417607,26,1
2,10.120108160968961,9.209376654589818,26,2
3,9.639693702941411,9.464948234373663,26,3
4,9.883212519093103,9.531630104336863,26,4
5,9.229810119751146,8.838251203314512,26,5
6,9.114497645957663,10.401326858704214,26,6
7,10.063533566465884,8.685955019641373,26,7
8,9.071920101556362,8.356408219701816,26,8
9,10.449133220072719,9.973797923123442,26,9
0,9.122382884002409,9.852380601874703,27,0
1,10.113702070459672,8.52760049081966,27,1
2,9.952510499144552,9.10448770941386,27,2
3,9.559268854962944,9.294098109295966,27,3
4,9.562171516574404,9.503499372354993,27,4
5,9.227293024337444,8.82030228703398,27,5
6,9.130025887944488,10.253044432648663,27,6
7,9.803355580560682,8.540376056464986,27,7
8,9.092436388154647,8.345673620424796,27,8
9,10.46690168623807,10.087848075087399,27,9
0,9.02224488771385,9.953981166461656,28,0
1,9.92705801454271,8.61855451858815,28,1
2,9.69479992281119,9.112406124425737,28,2
3,9.245950811068845,9.53782432311279,28,3
4,9.673249018874012,9.505885263711445,28,4
5,9.433708000635697,8.788610019470433,28,5
6,9.247436978962785,10.373831456179726,28,6
7,9.999125914412492,8.59486183345971,28,7
8,9.2123902972225,8.392723598225883,28,8
9,10.392639434872713,10.148862838366007,28,9
0,8.788373154308898,9.836435376692227,29,0
1,9.584825378818774,8.55588214188412,29,1
2,9.45898198402932,9.13755985614519,29,2
3,9.256200973393067,9.291429220252835,29,3
4,9.388193809886111,9.652313086394262,29,4
5,9.443769856385384,8.756858087990244,29,5
6,9.199783227161847,10.265978198159535,29,6
7,9.78322007606322,8.429368155203617,29,7
8,9.046579235415399,8.35807009950026,29,8
9,10.214525191859718,10.248771275053043,29,9
0,8.935456766100552,9.84620024738795,30,0
1,9.707170663756921,8.487188948548487,30,1
2,8.990840460946043,9.114039415132662,30,2
3,9.213938406390803,9.299134350889492,30,3
4,9.472227352323982,9.707356267289505,30,4
5,9.466009844738759,8.686737620255508,30,5
6,9.271056424319463,10.005705576726767,30,6
7,9.738837345854074,8.360429260762364,30,7
8,9.008707630195396,8.368280351013404,30,8
9,10.44510619171038,10.419467038158029,30,9
0,8.99520500489247,9.513357621929655,31,0
1,9.995690364052534,8.421871160789077,31,1
2,8.866418859674498,9.123558805576469,31,2
3,9.271807918931847,9.08313819948483,31,3
4,9.505171619200265,9.674094560099578,31,4
5,9.516131505686067,8.54198322348786,31,5
6,9.15980702849261,9.865501973425536,31,6
7,9.941697911164256,8.32123969413278,31,7
8,8.969227759310256,8.260420768232487,31,8
9,10.278537869516795,10.652317574349741,31,9
0,9.015929036393365,9.176314894053343,32,0
1,10.0810177547794,8.351811739195854,32,1
2,8.975456132636014,9.122483922354702,32,2
3,9.360626007914016,8.977136293323644,32,3
4,9.426961683692644,9.530111063790777,32,4
5,9.390477205983393,8.421469261116956,32,5
6,9.160832914650724,9.74580313938287,32,6
7,9.705276579889178,8.351510327936525,32,7
8,8.876830976153064,8.318774933594693,32,8
9,9.994231182272467,10.523403063791797,32,9
0,8.938381895833135,9.158230732970358,33,0
1,9.925915692551575,8.130679474360521,33,1
2,8.961816797930766,9.222123130239401,33,2
3,9.266733737356535,8.933769662440314,33,3
4,9.368382946677931,9.604312998984268,33,4
5,9.402316579891368,8.261132129522073,33,5
6,8.891914395430813,9.533882420238006,33,6
7,9.579760371872503,8.38380793580215,33,7
8,8.798129435762684,8.370663526622327,33,8
9,10.078157302546456,10.507883326848933,33,9
0,8.992114484328077,9.034835313568548,34,0
1,9.928633332320434,8.016107731767983,34,1
2,8.864640473459417,9.068942655222559,34,2
3,9.421583124640032,8.812718300792472,34,3
4,9.292754113116887,9.544933556236014,34,4
5,9.241475759296026,8.326241423344264,34,5
6,8.551462112114214,9.540201125398402,34,6
7,9.547702367806464,8.232440223219069,34,7
8,8.827040480344658,8.350806470158378,34,8
9,10.06359665268287,10.531478852315166,34,9
0,8.915303842851824,8.800920568379862,35,0
1,10.072028547359658,7.929573516729857,35,1
2,8.720389066518022,9.053547523936016,35,2
3,9.42339594278564,8.793001129099036,35,3
4,9.31332583245389,9.60425647489698,35,4
5,9.2798955691108,8.383957910911755,35,5
6,8.560917267275137,9.538605722641755,35,6
7,9.46833074211422,8.259474678345365,35,7
8,8.86851962423307,8.217849794338061,35,8
9,9.993231564172287,10.285750918205867,35,9
0,8.920674470426995,8.696402098490747,36,0
1,10.006318647326005,7.803828157274752,36,1
2,8.750159787136873,8.997990835838069,36,2
3,9.191621332783784,8.635730394723623,36,3
4,9.171393982452061,9.584771421625991,36,4
5,8.843247972617705,8.278109774551854,36,5
6,8.602511032651059,9.530612122186048,36,6
7,9.606176665399097,8.235246574094727,36,7
8,8.9199069188786,8.124866829909912,36,8
9,10.136042944944057,10.027672050868365,36,9
0,8.920594770450956,8.682609600783918,37,0
1,10.274824753896693,7.7763414974277305,37,1
2,8.702024871191862,9.091618358923645,37,2
3,9.302829343831093,8.720429265656355,37,3
4,9.278254388903525,9.48317387787973,37,4
5,8.873033400783536,8.249317460615194,37,5
6,8.565191602184159,9.502777038890033,37,6
7,9.418553157028752,8.265057620397526,37,7
8,8.820638906756662,8.193405504877575,37,8
9,10.053795821889544,9.89053772577074,37,9
0,8.812949301007853,8.628206313962695,38,0
1,10.494453503351142,7.66316537341577,38,1
2,8.731985651650916,8.958462645079399,38,2
3,9.353380172761328,8.56938716880923,38,3
4,9.383115378886602,9.554520446077316,38,4
5,8.801210689442446,8.350054899763911,38,5
6,8.598986354650377,9.542943698091959,38,6
7,9.487962531404655,8.038536620793057,38,7
8,8.815362086243168,8.155179691563951,38,8
9,10.071275312512766,9.746004500356383,38,9
0,8.87968831083968,8.492648850252957,39,0
1,10.462812440471028,7.594207064919449,39,1
2,8.946671527124327,8.88224336602702,39,2
3,9.283054646370084,8.568478822798754,39,3
4,9.289198147383779,9.498915326765665,39,4
