,spoc,riemann,n_components,fold_idx
5,0.17001571300001372,0.4525994998843633,47,5
6,0.07885573800646539,0.3216363876858723,47,6
7,0.2772157863572675,0.45244404304659724,47,7
8,0.18035801092839931,0.3484770715619868,47,8
9,0.2772157863572675,0.4390319211984628,47,9
0,0.2253775841689014,0.31035952391153365,48,0
1,0.2045980211246382,0.5198665339175648,48,1
2,-0.023995423175924735,0.5106311134120101,48,2
3,0.307526923208583,0.5454791188860029,48,3
4,0.3241124336371288,0.4486546666029856,48,4
5,0.31941276806403107,0.5198665339175648,48,5
6,0.12803356909636743,0.5527710804706575,48,6
7,0.38682390889119944,0.33621368660656037,48,7
8,0.2680807355068415,0.3676578764939159,48,8
9,0.23245070954697244,0.3204526518792419,48,9
0,0.3810982636954162,0.5145632770565325,49,0
1,0.18484986804582382,0.4071390319122622,49,1
2,0.15605422011450454,0.39000101336960136,49,2
3,0.32297074064227316,0.4127777682707301,49,3
4,0.012712777404823017,0.3759702852530059,49,4
5,0.16039054374541983,0.42579980604457823,49,5
6,0.2645289010826948,0.5004662212901501,49,6
7,0.26098682110191285,0.4656026530768781,49,7
8,0.3818900903389918,0.5033157560819281,49,8
9,0.26098682110191285,0.541080170321252,49,9
0,0.34930938213625395,0.43586163876671324,50,0
1,0.30192160071988483,0.32675973406933545,50,1
2,0.279674522876726,0.4918967391965928,50,2
3,0.3155696420607682,0.5844010159267157,50,3
4,0.30192160071988483,0.5093517834148712,50,4
5,0.08638105609820301,0.5041702467121634,50,5
6,0.4024477770541247,0.5258516845442853,50,6
7,0.3611930531687656,0.5041702467121634,50,7
8,0.1594839623015495,0.3426438231743092,50,8
9,0.18356133498523763,0.5242772688108676,50,9
0,0.3478226773874342,0.4002845506379946,51,0
1,0.3928425821323813,0.3284909884077334,51,1
2,0.17863096924623878,0.498396594572462,51,2
3,0.365122795429194,0.574236944598904,51,3
4,0.21846363374284472,0.3681932313862665,51,4
5,0.4049915805873525,0.4208720518451414,51,5
6,0.3928425821323813,0.41426355049740526,51,6
7,0.4049915805873525,0.43727413081760136,51,7
8,-0.0033514137240717723,0.5267601684575443,51,8
9,0.30270101318861653,0.3706385649805033,51,9
0,0.39156307733522167,0.40132295991856315,52,0
1,0.22546015065079805,0.5614606473047807,52,1
2,0.2544608433118083,0.6160640527998696,52,2
3,0.2700608256941601,0.5046887614402034,52,3
4,0.17407640835215454,0.35217042106276364,52,4
5,0.09249447545203793,0.34045535027908025,52,5
6,0.10243822750986875,0.35217042106276364,52,6
7,0.16563263902474623,0.4893513008087844,52,7
8,0.2795807873094662,0.49225176102390067,52,8
9,0.22546015065079805,0.533141153364945,52,9
0,0.2045083569513665,0.39637743327301,53,0
1,0.40448708443744463,0.534823756143741,53,1
2,0.16277352114502774,0.3326907312550589,53,2
3,0.028623205149156616,0.5262969431927897,53,3
4,0.2743135029725461,0.4323735799749644,53,4
5,0.2045083569513665,0.5114286539312238,53,5
6,0.07712902306048497,0.42418146599149165,53,6
7,0.2350075979274623,0.6499048800720248,53,7
8,0.3772245108229345,0.42972903212596336,53,8
9,0.18018889260429238,0.5015862512742795,53,9
0,-0.022902541099698803,0.46393091230536954,54,0
1,0.07911516139867436,0.3650942447238653,54,1
2,0.16456013480788623,0.4385449362653493,54,2
3,0.21974977053614553,0.3601697001425248,54,3
4,0.32262988981764984,0.5043116877768006,54,4
5,0.3581844969275194,0.5163700349273002,54,5
6,0.2062813146287198,0.4511494904639187,54,6
7,-0.022902541099698803,0.4777255770261615,54,7
8,0.18076113208883748,0.43367879400349874,54,8
9,0.21974977053614553,0.4246706215142959,54,9
0,0.16175828499196798,0.4222758422994072,55,0
1,0.2944033672415165,0.3095966527255173,55,1
2,0.23623925431029036,0.3229028218369142,55,2
3,0.20020951026910916,0.4618703610406535,55,3
4,0.27407467887378234,0.5573373691084264,55,4
5,0.2944033672415165,0.40590945158768565,55,5
6,0.26341277507100525,0.42566058146621166,55,6
7,0.3280305806495636,0.4630879913107224,55,7
8,0.23673771709802105,0.4576045546270675,55,8
9,0.019190077623984392,0.5181867506331173,55,9
0,0.012810624686192873,0.3543671181113568,56,0
1,0.2738994247458303,0.5009010203226582,56,1
2,0.012810624686192873,0.3851530659941236,56,2
3,0.26526789089694913,0.5009010203226582,56,3
4,0.3142459495016219,0.5212809525767146,56,4
5,0.1756909326202446,0.3892196028809325,56,5
6,0.13064685072771343,0.32051472383777313,56,6
7,0.1756909326202446,0.44046159875805724,56,7
8,0.05715251047566572,0.529657049780957,56,8
9,0.23119685632795328,0.4272589992058883,56,9
0,0.29874904342301045,0.5037749629252508,57,0
1,0.17863461697408722,0.5667113385666782,57,1
2,0.3273116940342491,0.6834802888419504,57,2
3,0.23904306743137915,0.3357362689578367,57,3
4,0.29874904342301045,0.5080197444102144,57,4
5,0.30040046333466064,0.5111449651143989,57,5
6,0.3131152772022464,0.3357362689578367,57,6
7,0.29014656310675135,0.5521498724016538,57,7
8,0.2507990642393818,0.45737993934882226,57,8
9,0.32617870084100153,0.46037925661078094,57,9
0,0.02774206207590124,0.3762755788486257,58,0
1,0.3626653822338115,0.49485648060937537,58,1
2,0.23897158477124458,0.5627720164520981,58,2
3,0.20385425029728943,0.3980390341989668,58,3
4,0.17599196531622618,0.5081092512300891,58,4
5,0.2886663827082415,0.4640379715764409,58,5
6,0.19321612181265813,0.46050812945510156,58,6
